"Date","Source","Site.ID","POC","Daily.Max.8.hour.Ozone.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2018-08-30,"AQS",370990005,1,0.042,"ppm",39,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-08-31,"AQS",370990005,1,0.037,"ppm",34,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-01,"AQS",370990005,1,0.038,"ppm",35,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-02,"AQS",370990005,1,0.032,"ppm",30,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-03,"AQS",370990005,1,0.036,"ppm",33,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-04,"AQS",370990005,1,0.038,"ppm",35,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-05,"AQS",370990005,1,0.042,"ppm",39,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-06,"AQS",370990005,1,0.038,"ppm",35,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-07,"AQS",370990005,1,0.045,"ppm",42,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-08,"AQS",370990005,1,0.037,"ppm",34,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-09,"AQS",370990005,1,0.035,"ppm",32,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-10,"AQS",370990005,1,0.031,"ppm",29,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-11,"AQS",370990005,1,0.036,"ppm",33,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-12,"AQS",370990005,1,0.035,"ppm",32,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-13,"AQS",370990005,1,0.036,"ppm",33,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-14,"AQS",370990005,1,0.025,"ppm",23,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-15,"AQS",370990005,1,0.022,"ppm",20,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-16,"AQS",370990005,1,0.019,"ppm",18,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-17,"AQS",370990005,1,0.03,"ppm",28,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-18,"AQS",370990005,1,0.046,"ppm",43,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-19,"AQS",370990005,1,0.052,"ppm",48,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-20,"AQS",370990005,1,0.051,"ppm",47,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-21,"AQS",370990005,1,0.046,"ppm",43,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-22,"AQS",370990005,1,0.044,"ppm",41,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-09-23,"AQS",370990005,1,0.041,"ppm",38,"OZONE MONITOR ON SW SIDE OF TOWER/MET EQUIPMENT 10FT ABOVE TOWER",17,100,44201,"Ozone",19000,"Cullowhee, NC",37,"North Carolina",99,"Jackson",35.524544163,-83.235981333
2018-03-01,"AQS",371010002,1,0.037,"ppm",34,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-02,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-03,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-04,"AQS",371010002,1,0.045,"ppm",42,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-05,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-06,"AQS",371010002,1,0.033,"ppm",31,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-07,"AQS",371010002,1,0.036,"ppm",33,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-08,"AQS",371010002,1,0.042,"ppm",39,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-09,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-10,"AQS",371010002,1,0.048,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-11,"AQS",371010002,1,0.033,"ppm",31,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-12,"AQS",371010002,1,0.036,"ppm",33,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-13,"AQS",371010002,1,0.048,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-14,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-15,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-16,"AQS",371010002,1,0.056,"ppm",54,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-17,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-18,"AQS",371010002,1,0.048,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-19,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-20,"AQS",371010002,1,0.035,"ppm",32,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-21,"AQS",371010002,1,0.031,"ppm",29,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-22,"AQS",371010002,1,0.045,"ppm",42,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-23,"AQS",371010002,1,0.052,"ppm",48,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-24,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-25,"AQS",371010002,1,0.051,"ppm",47,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-26,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-27,"AQS",371010002,1,0.035,"ppm",32,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-28,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-29,"AQS",371010002,1,0.051,"ppm",47,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-30,"AQS",371010002,1,0.042,"ppm",39,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-03-31,"AQS",371010002,1,0.049,"ppm",45,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-01,"AQS",371010002,1,0.051,"ppm",47,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-02,"AQS",371010002,1,0.054,"ppm",50,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-03,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-04,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-05,"AQS",371010002,1,0.049,"ppm",45,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-06,"AQS",371010002,1,0.059,"ppm",64,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-07,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-08,"AQS",371010002,1,0.049,"ppm",45,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-09,"AQS",371010002,1,0.042,"ppm",39,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-10,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-11,"AQS",371010002,1,0.054,"ppm",50,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-12,"AQS",371010002,1,0.057,"ppm",58,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-13,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-14,"AQS",371010002,1,0.05,"ppm",46,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-15,"AQS",371010002,1,0.036,"ppm",33,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-16,"AQS",371010002,1,0.035,"ppm",32,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-17,"AQS",371010002,1,0.051,"ppm",47,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-18,"AQS",371010002,1,0.061,"ppm",71,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-19,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-20,"AQS",371010002,1,0.058,"ppm",61,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-21,"AQS",371010002,1,0.059,"ppm",64,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-22,"AQS",371010002,1,0.058,"ppm",61,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-23,"AQS",371010002,1,0.052,"ppm",48,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-24,"AQS",371010002,1,0.043,"ppm",40,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-25,"AQS",371010002,1,0.034,"ppm",31,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-26,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-27,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-28,"AQS",371010002,1,0.057,"ppm",58,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-29,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-04-30,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-01,"AQS",371010002,1,0.06,"ppm",67,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-02,"AQS",371010002,1,0.06,"ppm",67,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-03,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-04,"AQS",371010002,1,0.053,"ppm",49,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-05,"AQS",371010002,1,0.045,"ppm",42,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-06,"AQS",371010002,1,0.035,"ppm",32,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-07,"AQS",371010002,1,0.043,"ppm",40,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-08,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-09,"AQS",371010002,1,0.052,"ppm",48,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-10,"AQS",371010002,1,0.058,"ppm",61,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-11,"AQS",371010002,1,0.059,"ppm",64,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-12,"AQS",371010002,1,0.055,"ppm",51,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-13,"AQS",371010002,1,0.057,"ppm",58,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-14,"AQS",371010002,1,0.057,"ppm",58,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-15,"AQS",371010002,1,0.026,"ppm",24,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-16,"AQS",371010002,1,0.032,"ppm",30,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-17,"AQS",371010002,1,0.027,"ppm",25,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-18,"AQS",371010002,1,0.028,"ppm",26,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-19,"AQS",371010002,1,0.021,"ppm",19,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-20,"AQS",371010002,1,0.027,"ppm",25,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-21,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-22,"AQS",371010002,1,0.03,"ppm",28,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-23,"AQS",371010002,1,0.033,"ppm",31,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-24,"AQS",371010002,1,0.05,"ppm",46,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-25,"AQS",371010002,1,0.049,"ppm",45,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-26,"AQS",371010002,1,0.026,"ppm",24,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-27,"AQS",371010002,1,0.024,"ppm",22,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-28,"AQS",371010002,1,0.018,"ppm",17,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-29,"AQS",371010002,1,0.026,"ppm",24,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-30,"AQS",371010002,1,0.026,"ppm",24,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-05-31,"AQS",371010002,1,0.026,"ppm",24,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-01,"AQS",371010002,1,0.051,"ppm",47,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-02,"AQS",371010002,1,0.046,"ppm",43,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-03,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-04,"AQS",371010002,1,0.062,"ppm",74,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-05,"AQS",371010002,1,0.056,"ppm",54,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-06,"AQS",371010002,1,0.067,"ppm",90,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-07,"AQS",371010002,1,0.056,"ppm",54,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-08,"AQS",371010002,1,0.057,"ppm",58,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-09,"AQS",371010002,1,0.047,"ppm",44,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-10,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-11,"AQS",371010002,1,0.044,"ppm",41,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-12,"AQS",371010002,1,0.031,"ppm",29,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-13,"AQS",371010002,1,0.04,"ppm",37,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-14,"AQS",371010002,1,0.052,"ppm",48,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-15,"AQS",371010002,1,0.06,"ppm",67,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-16,"AQS",371010002,1,0.056,"ppm",54,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-17,"AQS",371010002,1,0.045,"ppm",42,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-18,"AQS",371010002,1,0.064,"ppm",80,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-19,"AQS",371010002,1,0.063,"ppm",77,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
2018-06-20,"AQS",371010002,1,0.061,"ppm",71,"West Johnston Co.",17,100,44201,"Ozone",39580,"Raleigh, NC",37,"North Carolina",101,"Johnston",35.59095,-78.4622
