"Date","Source","Site.ID","POC","Daily.Mean.PM2.5.Concentration","UNITS","DAILY_AQI_VALUE","Site.Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-06-17,"AQS",371230001,3,8.8,"ug/m3 LC",37,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-18,"AQS",371230001,3,5,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-19,"AQS",371230001,3,5,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-20,"AQS",371230001,3,6.5,"ug/m3 LC",27,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-21,"AQS",371230001,3,5.9,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-22,"AQS",371230001,3,6.6,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-23,"AQS",371230001,3,7.7,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-24,"AQS",371230001,3,11.6,"ug/m3 LC",48,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-25,"AQS",371230001,3,5.5,"ug/m3 LC",23,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-26,"AQS",371230001,3,7.2,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-27,"AQS",371230001,3,11,"ug/m3 LC",46,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-28,"AQS",371230001,3,12.8,"ug/m3 LC",52,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-29,"AQS",371230001,3,11,"ug/m3 LC",46,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-06-30,"AQS",371230001,3,9.7,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-01,"AQS",371230001,3,9.5,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-02,"AQS",371230001,3,13,"ug/m3 LC",53,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-03,"AQS",371230001,3,10.5,"ug/m3 LC",44,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-04,"AQS",371230001,3,9.7,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-05,"AQS",371230001,3,8.4,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-06,"AQS",371230001,3,7.2,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-07,"AQS",371230001,3,8.3,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-08,"AQS",371230001,3,9.9,"ug/m3 LC",41,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-09,"AQS",371230001,3,8.3,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-10,"AQS",371230001,3,5.8,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-11,"AQS",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-12,"AQS",371230001,3,4.8,"ug/m3 LC",20,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-13,"AQS",371230001,3,7.1,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-14,"AQS",371230001,3,6.3,"ug/m3 LC",26,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-15,"AQS",371230001,3,11.6,"ug/m3 LC",48,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-16,"AQS",371230001,3,14.6,"ug/m3 LC",56,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-17,"AQS",371230001,3,15.3,"ug/m3 LC",58,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-18,"AQS",371230001,3,6.5,"ug/m3 LC",27,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-19,"AQS",371230001,3,8.3,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-20,"AQS",371230001,3,4.6,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-21,"AQS",371230001,3,6.3,"ug/m3 LC",26,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-22,"AQS",371230001,3,5.2,"ug/m3 LC",22,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-23,"AQS",371230001,3,4.5,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-24,"AQS",371230001,3,6.8,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-25,"AQS",371230001,3,8.7,"ug/m3 LC",36,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-26,"AQS",371230001,3,8.6,"ug/m3 LC",36,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-27,"AQS",371230001,3,10.2,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-28,"AQS",371230001,3,11.7,"ug/m3 LC",49,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-29,"AQS",371230001,3,12.5,"ug/m3 LC",52,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-30,"AQS",371230001,3,9.4,"ug/m3 LC",39,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-07-31,"AQS",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-01,"AQS",371230001,3,11,"ug/m3 LC",46,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-02,"AQS",371230001,3,8.2,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-03,"AQS",371230001,3,8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-04,"AQS",371230001,3,8.1,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-05,"AQS",371230001,3,6.5,"ug/m3 LC",27,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-06,"AQS",371230001,3,7.6,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-07,"AQS",371230001,3,10.3,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-08,"AQS",371230001,3,7.6,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-09,"AQS",371230001,3,10.4,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-10,"AQS",371230001,3,10.7,"ug/m3 LC",45,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-11,"AQS",371230001,3,13,"ug/m3 LC",53,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-12,"AQS",371230001,3,10.2,"ug/m3 LC",43,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-13,"AQS",371230001,3,9.6,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-14,"AQS",371230001,3,4.5,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-17,"AQS",371230001,3,6,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-18,"AQS",371230001,3,7.7,"ug/m3 LC",32,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-19,"AQS",371230001,3,8.4,"ug/m3 LC",35,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-20,"AQS",371230001,3,8.1,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-21,"AQS",371230001,3,7,"ug/m3 LC",29,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-22,"AQS",371230001,3,10.6,"ug/m3 LC",44,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-23,"AQS",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-24,"AQS",371230001,3,4.8,"ug/m3 LC",20,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-26,"AQS",371230001,3,5.1,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-27,"AQS",371230001,3,3.5,"ug/m3 LC",15,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-28,"AQS",371230001,3,8.2,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-29,"AQS",371230001,3,3.9,"ug/m3 LC",16,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-30,"AQS",371230001,3,8.2,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-08-31,"AQS",371230001,3,8.8,"ug/m3 LC",37,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-01,"AQS",371230001,3,6.8,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-02,"AQS",371230001,3,3.7,"ug/m3 LC",15,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-03,"AQS",371230001,3,7.5,"ug/m3 LC",31,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-07,"AQS",371230001,3,9,"ug/m3 LC",38,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-08,"AQS",371230001,3,12.3,"ug/m3 LC",51,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-09,"AQS",371230001,3,17,"ug/m3 LC",61,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-10,"AQS",371230001,3,15.2,"ug/m3 LC",58,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-11,"AQS",371230001,3,12.5,"ug/m3 LC",52,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-12,"AQS",371230001,3,16,"ug/m3 LC",59,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-13,"AQS",371230001,3,15.5,"ug/m3 LC",58,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-14,"AQS",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-15,"AQS",371230001,3,7.8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-16,"AQS",371230001,3,8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-17,"AQS",371230001,3,11.2,"ug/m3 LC",47,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-18,"AQS",371230001,3,6.8,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-19,"AQS",371230001,3,6,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-20,"AQS",371230001,3,7.8,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-21,"AQS",371230001,3,8.1,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-22,"AQS",371230001,3,7.9,"ug/m3 LC",33,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-23,"AQS",371230001,3,9.7,"ug/m3 LC",40,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-25,"AQS",371230001,3,12,"ug/m3 LC",50,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-26,"AQS",371230001,3,10.6,"ug/m3 LC",44,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-27,"AQS",371230001,3,16.7,"ug/m3 LC",61,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-28,"AQS",371230001,3,8.7,"ug/m3 LC",36,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-29,"AQS",371230001,3,13.4,"ug/m3 LC",54,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-09-30,"AQS",371230001,3,18.9,"ug/m3 LC",65,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-01,"AQS",371230001,3,15.8,"ug/m3 LC",59,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-02,"AQS",371230001,3,16.6,"ug/m3 LC",60,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-03,"AQS",371230001,3,14.5,"ug/m3 LC",56,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-04,"AQS",371230001,3,14,"ug/m3 LC",55,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-05,"AQS",371230001,3,5.3,"ug/m3 LC",22,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-06,"AQS",371230001,3,6.2,"ug/m3 LC",26,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-07,"AQS",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-08,"AQS",371230001,3,6.6,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-09,"AQS",371230001,3,5.4,"ug/m3 LC",23,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-10,"AQS",371230001,3,5.8,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-11,"AQS",371230001,3,5.9,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-12,"AQS",371230001,3,6,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-13,"AQS",371230001,3,8.1,"ug/m3 LC",34,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-14,"AQS",371230001,3,6.1,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-15,"AQS",371230001,3,10.1,"ug/m3 LC",42,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-16,"AQS",371230001,3,5.9,"ug/m3 LC",25,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-17,"AQS",371230001,3,4.3,"ug/m3 LC",18,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-18,"AQS",371230001,3,4.3,"ug/m3 LC",18,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-19,"AQS",371230001,3,5.7,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-20,"AQS",371230001,3,1.8,"ug/m3 LC",8,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-21,"AQS",371230001,3,4.4,"ug/m3 LC",18,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-22,"AQS",371230001,3,5,"ug/m3 LC",21,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-23,"AirNow",371230001,3,4.6,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-24,"AQS",371230001,3,5.4,"ug/m3 LC",23,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-25,"AQS",371230001,3,7.1,"ug/m3 LC",30,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-26,"AQS",371230001,3,6.6,"ug/m3 LC",28,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-27,"AQS",371230001,3,4.5,"ug/m3 LC",19,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
2019-10-28,"AQS",371230001,3,5.8,"ug/m3 LC",24,"Candor: EPA CASTNet Site",1,100,88101,"PM2.5 - Local Conditions",NA,"",37,"North Carolina",123,"Montgomery",35.2631650008898,-79.836636
